Timestamp,Battery Voltage
2024-05-21 13:43:57,0.0
2024-05-21 13:43:57,0.0
2024-05-21 13:43:58,0.0
2024-05-21 13:43:58,0.0
2024-05-21 13:43:58,0.0
2024-05-21 13:43:58,0.0
2024-05-21 13:43:58,0.0
2024-05-21 13:43:58,0.0
2024-05-21 13:43:58,0.0
2024-05-21 13:43:58,0.0
2024-05-21 13:43:59,0.0
2024-05-21 13:43:59,0.0
2024-05-21 13:43:59,0.0
2024-05-21 13:43:59,0.0
2024-05-21 13:43:59,0.0
2024-05-21 13:43:59,0.0
2024-05-21 13:43:59,0.0
2024-05-21 13:44:00,0.0
2024-05-21 13:44:00,0.0
2024-05-21 13:44:00,0.0
2024-05-21 13:44:00,0.0
2024-05-21 13:44:00,0.0
2024-05-21 13:44:00,0.030285780669144977
2024-05-21 13:44:00,0.0
2024-05-21 13:44:00,0.0
2024-05-21 13:44:01,0.0
2024-05-21 13:44:01,0.0
2024-05-21 13:44:01,0.0
2024-05-21 13:44:01,0.0
2024-05-21 13:44:01,0.0
2024-05-21 13:44:01,0.0
2024-05-21 13:44:01,0.0
2024-05-21 13:44:02,0.0
2024-05-21 13:44:02,0.0
2024-05-21 13:44:02,0.0
2024-05-21 13:44:02,0.0
2024-05-21 13:44:02,0.0
2024-05-21 13:44:02,0.0
2024-05-21 13:44:02,0.0
2024-05-21 13:44:03,0.0
2024-05-21 13:44:03,0.0
2024-05-21 13:44:03,0.0
2024-05-21 13:44:03,0.030285780669144977
2024-05-21 13:44:03,0.0
2024-05-21 13:44:03,0.0
2024-05-21 13:44:03,0.0
2024-05-21 13:44:03,0.0
2024-05-21 13:44:04,0.0
2024-05-21 13:44:04,0.0
2024-05-21 13:44:04,0.0
2024-05-21 13:44:04,0.0
2024-05-21 13:44:04,0.0
2024-05-21 13:44:04,0.0
2024-05-21 13:44:04,0.0
2024-05-21 13:44:05,0.0
2024-05-21 13:44:05,0.0
2024-05-21 13:44:05,0.0
2024-05-21 13:44:05,0.0
2024-05-21 13:44:05,0.0
2024-05-21 13:44:05,0.0
2024-05-21 13:44:05,0.030285780669144977
2024-05-21 13:44:05,0.0
2024-05-21 13:44:06,0.030285780669144977
2024-05-21 13:44:06,0.0
2024-05-21 13:44:06,0.0
2024-05-21 13:44:06,0.0
2024-05-21 13:44:06,0.0
2024-05-21 13:44:06,0.0
2024-05-21 13:44:06,0.0
2024-05-21 13:44:07,0.0
2024-05-21 13:44:07,0.0
2024-05-21 13:44:07,0.0
2024-05-21 13:44:07,0.0
2024-05-21 13:44:07,0.0
2024-05-21 13:44:07,0.030285780669144977
2024-05-21 13:44:07,0.0
2024-05-21 13:44:07,0.0
2024-05-21 13:44:08,0.0
2024-05-21 13:44:08,0.0
2024-05-21 13:44:08,0.0
2024-05-21 13:44:08,0.0
2024-05-21 13:44:08,0.0
2024-05-21 13:44:08,0.0
2024-05-21 13:44:08,0.0
2024-05-21 13:44:09,0.0
2024-05-21 13:44:09,0.0
2024-05-21 13:44:09,0.0
2024-05-21 13:44:09,0.0
2024-05-21 13:44:09,0.0
2024-05-21 13:44:09,0.0
2024-05-21 13:44:09,0.0
2024-05-21 13:44:10,0.0
2024-05-21 13:44:10,0.0
2024-05-21 13:44:10,0.0
2024-05-21 13:44:10,0.0
2024-05-21 13:44:10,0.0
2024-05-21 13:44:10,0.0
2024-05-21 13:44:10,0.0
2024-05-21 13:44:10,0.0
2024-05-21 13:44:11,0.0
2024-05-21 13:44:11,0.0
2024-05-21 13:44:11,0.0
2024-05-21 13:44:11,0.0
2024-05-21 13:44:11,0.0
2024-05-21 13:44:11,0.0
2024-05-21 13:44:11,0.0
2024-05-21 13:44:12,0.0
2024-05-21 13:44:12,0.0
2024-05-21 13:44:12,0.0
2024-05-21 13:44:12,0.0
2024-05-21 13:44:12,0.0
2024-05-21 13:44:12,0.0
2024-05-21 13:44:12,0.0
2024-05-21 13:44:12,0.0
2024-05-21 13:44:13,0.0
2024-05-21 13:44:13,0.030285780669144977
2024-05-21 13:44:13,0.0
2024-05-21 13:44:13,0.0
2024-05-21 13:44:13,0.0
2024-05-21 13:44:13,0.0
2024-05-21 13:44:13,0.0
2024-05-21 13:44:14,0.0
2024-05-21 13:44:14,0.0
2024-05-21 13:44:14,0.030285780669144977
2024-05-21 13:44:14,0.0
2024-05-21 13:44:14,0.0
2024-05-21 13:44:14,0.0
2024-05-21 13:44:14,0.0
2024-05-21 13:44:14,0.0
2024-05-21 13:44:15,0.0
2024-05-21 13:44:15,0.0
2024-05-21 13:44:15,0.0
2024-05-21 13:44:15,0.030285780669144977
2024-05-21 13:44:15,0.0
2024-05-21 13:44:15,0.0
2024-05-21 13:44:15,0.030285780669144977
2024-05-21 13:44:16,0.0
2024-05-21 13:44:16,0.0
2024-05-21 13:44:16,0.0
2024-05-21 13:44:16,0.0
2024-05-21 13:44:16,0.0
2024-05-21 13:44:16,0.0
2024-05-21 13:44:16,0.0
2024-05-21 13:44:17,0.0
2024-05-21 13:44:17,0.0
2024-05-21 13:44:17,0.0
2024-05-21 13:44:17,0.0
2024-05-21 13:44:17,0.0
2024-05-21 13:44:17,0.0
2024-05-21 13:44:17,0.0
2024-05-21 13:44:17,0.0
2024-05-21 13:44:18,0.0
2024-05-21 13:44:18,0.0
2024-05-21 13:44:18,0.0
2024-05-21 13:44:18,0.0
2024-05-21 13:44:18,0.0
2024-05-21 13:44:18,0.0
2024-05-21 13:44:18,0.0
2024-05-21 13:44:19,0.0
2024-05-21 13:44:19,0.0
2024-05-21 13:44:19,0.0
2024-05-21 13:44:19,0.0
2024-05-21 13:44:19,0.0
2024-05-21 13:44:19,0.0
2024-05-21 13:44:19,0.0
2024-05-21 13:44:19,0.0
2024-05-21 13:44:20,0.0
2024-05-21 13:44:20,0.0
2024-05-21 13:44:20,0.0
2024-05-21 13:44:20,0.0
2024-05-21 13:44:20,0.0
2024-05-21 13:44:20,0.0
2024-05-21 13:44:20,0.0
2024-05-21 13:44:21,0.0
2024-05-21 13:44:21,0.0
2024-05-21 13:44:21,0.0
2024-05-21 13:44:21,0.0
2024-05-21 13:44:21,0.0
2024-05-21 13:44:21,0.0
2024-05-21 13:44:21,0.0
2024-05-21 13:44:21,0.0
2024-05-21 13:44:22,0.0
2024-05-21 13:44:22,0.030285780669144977
2024-05-21 13:44:22,0.0
2024-05-21 13:44:22,0.0
2024-05-21 13:44:22,0.0
2024-05-21 13:44:22,0.0
2024-05-21 13:44:22,0.0
2024-05-21 13:44:23,0.0
2024-05-21 13:44:23,0.0
2024-05-21 13:44:23,0.0
2024-05-21 13:44:23,0.0
2024-05-21 13:44:23,0.0
2024-05-21 13:44:23,0.0
2024-05-21 13:44:23,0.0
2024-05-21 13:44:24,0.0
2024-05-21 13:44:24,0.0
2024-05-21 13:44:24,0.0
2024-05-21 13:44:24,0.030285780669144977
2024-05-21 13:44:24,0.0
2024-05-21 13:44:24,0.0
2024-05-21 13:44:24,0.0
2024-05-21 13:44:24,0.0
2024-05-21 13:44:25,0.0
2024-05-21 13:44:25,0.0
2024-05-21 13:44:25,0.0
2024-05-21 13:44:25,0.0
2024-05-21 13:44:25,0.0
2024-05-21 13:44:25,0.0
2024-05-21 13:44:25,0.0
2024-05-21 13:44:26,0.0
2024-05-21 13:44:26,0.030285780669144977
2024-05-21 13:44:26,0.0
2024-05-21 13:44:26,0.0
2024-05-21 13:44:26,0.0
2024-05-21 13:44:26,0.0
2024-05-21 13:44:26,0.0
2024-05-21 13:44:27,0.0
2024-05-21 13:44:27,0.0
2024-05-21 13:44:27,0.0
2024-05-21 13:44:27,0.0
2024-05-21 13:44:27,0.0
2024-05-21 13:44:27,0.0
2024-05-21 13:44:27,0.0
2024-05-21 13:44:27,0.0
2024-05-21 13:44:28,0.0
2024-05-21 13:44:28,0.0
2024-05-21 13:44:28,0.0
2024-05-21 13:44:28,0.0
2024-05-21 13:44:28,0.0
2024-05-21 13:44:28,0.0
2024-05-21 13:44:28,0.0
2024-05-21 13:44:29,0.0
2024-05-21 13:44:29,0.0
2024-05-21 13:44:29,0.0
2024-05-21 13:44:29,0.0
2024-05-21 13:44:29,0.0
2024-05-21 13:44:29,0.0
2024-05-21 13:44:29,0.0
2024-05-21 13:44:29,0.0
2024-05-21 13:44:30,0.0
2024-05-21 13:44:30,0.0
2024-05-21 13:44:30,0.030285780669144977
2024-05-21 13:44:30,0.0
2024-05-21 13:44:30,0.0
2024-05-21 13:44:30,0.0
2024-05-21 13:44:30,0.0
2024-05-21 13:44:31,0.0
2024-05-21 13:44:31,0.0
2024-05-21 13:44:31,0.0
2024-05-21 13:44:31,0.0
2024-05-21 13:44:31,0.030285780669144977
2024-05-21 13:44:31,0.0
2024-05-21 13:44:31,0.0
2024-05-21 13:44:32,0.0
2024-05-21 13:44:32,0.0
2024-05-21 13:44:32,0.0
2024-05-21 13:44:32,0.030285780669144977
2024-05-21 13:44:32,0.0
2024-05-21 13:44:32,0.030285780669144977
2024-05-21 13:44:32,0.030285780669144977
2024-05-21 13:44:32,0.0
2024-05-21 13:44:33,0.0
2024-05-21 13:44:33,0.0
2024-05-21 13:44:33,0.0
2024-05-21 13:44:33,0.0
2024-05-21 13:44:33,0.0
2024-05-21 13:44:33,0.0
2024-05-21 13:44:33,0.0
2024-05-21 13:44:34,0.0
2024-05-21 13:44:34,0.0
2024-05-21 13:44:34,0.0
2024-05-21 13:44:34,0.0
2024-05-21 13:44:34,0.0
2024-05-21 13:44:34,0.0
2024-05-21 13:44:34,0.0
2024-05-21 13:44:34,0.0
2024-05-21 13:44:35,0.0
2024-05-21 13:44:35,0.0
2024-05-21 13:44:35,0.030285780669144977
2024-05-21 13:44:35,0.0
2024-05-21 13:44:35,0.0
2024-05-21 13:44:35,0.0
2024-05-21 13:44:35,0.0
2024-05-21 13:44:36,0.0
2024-05-21 13:44:36,0.0
2024-05-21 13:44:36,0.0
2024-05-21 13:44:36,0.0
2024-05-21 13:44:36,0.0
2024-05-21 13:44:36,0.030285780669144977
2024-05-21 13:44:36,0.0
2024-05-21 13:44:37,0.0
2024-05-21 13:44:37,0.0
2024-05-21 13:44:37,0.0
2024-05-21 13:44:37,0.0
2024-05-21 13:44:37,0.0
2024-05-21 13:44:37,0.0
2024-05-21 13:44:37,0.0
2024-05-21 13:44:37,0.0
2024-05-21 13:44:38,0.0
2024-05-21 13:44:38,0.0
2024-05-21 13:44:38,0.0
2024-05-21 13:44:38,0.0
2024-05-21 13:44:38,0.0
2024-05-21 13:44:38,0.0
2024-05-21 13:44:38,0.0
2024-05-21 13:44:39,0.0
2024-05-21 13:44:39,0.0
2024-05-21 13:44:39,0.0
2024-05-21 13:44:39,0.0
2024-05-21 13:44:39,0.0
2024-05-21 13:44:39,0.0
2024-05-21 13:44:39,0.0
2024-05-21 13:44:39,0.0
2024-05-21 13:44:40,0.0
2024-05-21 13:44:40,0.0
2024-05-21 13:44:40,0.0
2024-05-21 13:44:40,0.0
2024-05-21 13:44:40,0.0
2024-05-21 13:44:40,0.0
2024-05-21 13:44:40,0.0
2024-05-21 13:44:41,0.0
2024-05-21 13:44:41,0.0
2024-05-21 13:44:41,0.0
2024-05-21 13:44:41,0.0
2024-05-21 13:44:41,0.0
2024-05-21 13:44:41,0.0
2024-05-21 13:44:41,0.0
2024-05-21 13:44:42,0.0
2024-05-21 13:44:42,0.0
2024-05-21 13:44:42,0.0
2024-05-21 13:44:42,0.0
2024-05-21 13:44:42,0.0
2024-05-21 13:44:42,0.0
2024-05-21 13:44:42,0.0
2024-05-21 13:44:42,0.0
2024-05-21 13:44:43,0.0
2024-05-21 13:44:43,0.0
2024-05-21 13:44:43,0.0
2024-05-21 13:44:43,0.0
2024-05-21 13:51:10,188.1958410780669
2024-05-21 13:51:10,188.16555529739773
2024-05-21 13:51:10,188.16555529739773
2024-05-21 13:51:10,188.1958410780669
2024-05-21 13:51:10,188.1958410780669
2024-05-21 13:51:11,188.16555529739773
2024-05-21 13:51:11,188.16555529739773
2024-05-21 13:51:11,188.16555529739773
2024-05-21 13:51:11,188.16555529739773
2024-05-21 13:51:11,188.16555529739773
2024-05-21 13:51:11,188.16555529739773
2024-05-21 13:51:11,188.16555529739773
2024-05-21 13:51:12,188.16555529739773
2024-05-21 13:51:12,188.1958410780669
2024-05-21 13:51:12,188.16555529739773
2024-05-21 13:51:12,188.1958410780669
2024-05-21 13:51:12,188.16555529739773
2024-05-21 13:51:12,188.16555529739773
2024-05-21 13:51:12,188.16555529739773
2024-05-21 13:51:13,188.16555529739773
2024-05-21 13:51:13,188.1958410780669
2024-05-21 13:51:13,188.16555529739773
2024-05-21 13:51:13,188.16555529739773
2024-05-21 13:51:13,188.16555529739773
2024-05-21 13:51:13,188.16555529739773
2024-05-21 13:51:13,188.16555529739773
2024-05-21 13:51:13,188.16555529739773
2024-05-21 13:51:14,188.16555529739773
2024-05-21 13:51:14,188.16555529739773
2024-05-21 13:51:14,188.1958410780669
2024-05-21 13:51:14,188.16555529739773
2024-05-21 13:51:14,188.16555529739773
2024-05-21 13:51:14,188.16555529739773
2024-05-21 13:51:14,188.1958410780669
2024-05-21 13:51:15,188.1958410780669
2024-05-21 13:51:15,188.1958410780669
2024-05-21 13:51:15,188.16555529739773
2024-05-21 13:51:15,188.1958410780669
2024-05-21 13:51:15,188.16555529739773
2024-05-21 13:51:15,188.16555529739773
2024-05-21 13:51:15,188.1958410780669
2024-05-21 13:51:15,188.16555529739773
2024-05-21 13:51:16,188.1958410780669
2024-05-21 13:51:16,188.1958410780669
2024-05-21 13:51:16,188.16555529739773
2024-05-21 13:51:16,188.16555529739773
2024-05-21 13:51:16,188.1958410780669
2024-05-21 13:51:16,188.1958410780669
2024-05-21 13:51:16,188.16555529739773
2024-05-21 13:51:17,188.16555529739773
2024-05-21 13:51:17,188.16555529739773
2024-05-21 13:51:17,188.1958410780669
2024-05-21 13:51:17,188.1958410780669
2024-05-21 13:51:17,188.16555529739773
2024-05-21 13:51:17,188.16555529739773
2024-05-21 13:51:17,188.16555529739773
2024-05-21 13:51:18,188.1958410780669
2024-05-21 13:51:18,188.16555529739773
2024-05-21 13:51:18,188.16555529739773
2024-05-21 13:51:18,188.16555529739773
2024-05-21 13:51:18,188.1958410780669
2024-05-21 13:51:18,188.16555529739773
2024-05-21 13:51:18,188.16555529739773
2024-05-21 13:51:18,188.16555529739773
